Value of N, Comparisons of O(n), Comparisons of O(M + log n), Comparisons of O(log n)
887700,266162,8998,0
887800,265833,8887,0
887900,265806,8916,0
888000,266402,8868,0
888100,266286,8939,0
888200,266459,8937,0
888300,265909,8802,0
888400,266668,9002,0
888500,266790,9002,0
888600,266478,8785,0
888700,267264,8870,0
888800,266947,8743,0
888900,266111,8944,0
889000,266484,8955,0
889100,267034,8770,0
889200,267613,9081,0
889300,266294,8863,0
889400,266761,8983,0
889500,266808,8814,0
889600,266829,8989,0
889700,267168,8869,0
889800,267491,8775,0
889900,267298,9004,0
890000,266832,8819,0
890100,267007,8779,0
890200,267217,8977,0
890300,267348,8981,0
890400,267356,8922,0
890500,267872,9022,0
890600,267606,8942,0
890700,267675,8926,0
890800,267177,9064,0
890900,266951,8940,0
891000,268163,8806,0
891100,267230,9032,0
891200,267713,8941,0
891300,267524,9008,0
891400,267767,9038,0
891500,267623,9020,0
891600,266752,8763,0
891700,267745,8877,0
891800,267808,8921,0
891900,266899,8885,0
892000,267863,8911,0
892100,267722,9118,0
892200,267725,8890,0
892300,268085,8995,0
892400,267763,8931,0
892500,267491,8848,0
892600,267410,8903,0
892700,267580,8956,0
892800,267911,8935,0
892900,267699,8792,0
893000,267759,8826,0
893100,266787,8816,0
893200,267867,8877,0
893300,268610,8949,0
893400,267972,9028,0
893500,268362,8930,0
893600,267906,9019,0
893700,267715,8941,0
893800,268129,8968,0
893900,268215,8850,0
894000,268261,8935,0
894100,268101,8981,0
894200,268433,8887,0
894300,268500,9065,0
894400,268322,9023,0
894500,267863,8940,0
894600,268311,8871,0
894700,269000,9004,0
894800,268355,9096,0
894900,268405,9012,0
895000,268734,9040,0
895100,268971,8995,0
895200,268517,9050,0
895300,268609,9047,0
895400,269345,9063,0
895500,268233,8934,0
895600,268230,8858,0
895700,268949,9079,0
895800,268337,8995,0
895900,269740,8870,0
896000,269156,9166,0
896100,268779,8998,0
896200,269070,9030,0
896300,269029,9075,0
896400,268022,8982,0
896500,269413,8905,0
896600,269322,8901,0
896700,268366,8857,0
896800,269235,9033,0
896900,269281,8984,0
897000,268914,8986,0
897100,269433,9085,0
897200,269248,9007,0
897300,268095,9017,0
897400,269426,8945,0
897500,268687,8804,0
897600,269687,9102,0
897700,269070,9027,0
897800,269486,9046,0
897900,269368,9147,0
898000,269041,8970,0
898100,269234,8913,0
898200,269339,8999,0
898300,269195,8928,0
898400,268769,9056,0
898500,269208,8948,0
898600,269533,9003,0
898700,268709,8930,0
898800,269910,9085,0
898900,269919,8956,0
899000,268915,9001,0
899100,269961,8997,0
899200,269282,9023,0
899300,269193,8887,0
899400,269695,8896,0
899500,269193,8914,0
899600,269373,9071,0
899700,269488,9002,0
899800,269222,9148,0
899900,269652,9038,0
900000,269617,8928,0
900100,270424,9002,0
900200,269879,9115,0
900300,270517,9168,0
900400,270366,9070,0
900500,270193,8905,0
900600,269611,9017,0
900700,269365,8988,0
900800,270499,9024,0
900900,269733,8900,0
901000,269744,9097,0
901100,271178,9048,0
901200,270051,8861,0
901300,270915,9102,0
901400,270515,8915,0
901500,270503,8902,0
901600,270414,9055,0
901700,270867,8981,0
901800,270681,9103,0
901900,271099,9134,0
902000,269882,9131,0
902100,270753,9058,0
902200,270443,9062,0
902300,270578,8923,0
902400,270629,9165,0
902500,270640,9012,0
902600,270315,8793,0
902700,271017,8958,0
902800,271110,9086,0
902900,270533,8913,0
903000,270604,8991,0
903100,271378,8959,0
903200,270754,8904,0
903300,270270,8974,0
903400,271436,8956,0
903500,270089,9016,0
903600,271917,9081,0
903700,270912,9044,0
903800,271914,9006,0
903900,271321,8961,0
904000,271751,9023,0
904100,271702,9086,0
904200,271102,9012,0
904300,270998,8948,0
904400,271675,9008,0
904500,271424,8962,0
904600,271820,9118,0
904700,271626,8936,0
904800,271467,9143,0
904900,271776,9157,0
905000,272264,9041,0
905100,271238,9036,0
905200,271545,9110,0
905300,271626,9051,0
905400,271178,8970,0
905500,272313,8978,0
905600,271413,8953,0
905700,271921,9079,0
905800,271447,9127,0
905900,271889,9027,0
906000,272397,9123,0
906100,271693,9052,0
906200,271352,8821,0
906300,271611,9178,0
906400,271979,9313,0
906500,272226,9122,0
906600,271813,9110,0
906700,271353,9038,0
906800,272108,9055,0
906900,272323,8976,0
907000,272593,8996,0
907100,271306,9095,0
907200,272197,9051,0
907300,272554,9064,0
907400,272046,8948,0
907500,271565,9185,0
907600,272051,9058,0
907700,272206,9076,0
907800,272907,9063,0
907900,273031,9044,0
908000,272727,8920,0
908100,272748,9067,0
908200,272874,9034,0
908300,272539,9263,0
908400,273059,9018,0
908500,272586,8962,0
908600,272778,9095,0
908700,271961,9014,0
908800,272171,9030,0
908900,272776,9131,0
909000,272995,9082,0
909100,272649,9069,0
909200,273346,9174,0
909300,272480,8926,0
909400,272228,9012,0
909500,272821,9158,0
909600,273468,9055,0
909700,273017,9156,0
909800,273121,9059,0
909900,272777,9033,0
910000,272649,9100,0
910100,272673,9122,0
910200,273391,9237,0
910300,272955,9196,0
910400,273126,9176,0
910500,273313,9101,0
910600,272917,9185,0
910700,273126,8992,0
910800,273301,8979,0
910900,272447,9255,0
911000,273326,9116,0
911100,272774,9105,0
911200,272049,9087,0
911300,272422,9073,0
911400,272935,8999,0
911500,274150,9090,0
911600,274393,9092,0
911700,273576,9174,0
911800,273856,9123,0
911900,273369,8982,0
912000,273874,9048,0
912100,273140,9179,0
912200,273709,9141,0
912300,272222,9174,0
912400,273390,9275,0
912500,273819,9078,0
912600,273786,9280,0
912700,273457,9168,0
912800,274667,9213,0
912900,274198,9246,0
913000,274207,9283,0
913100,273641,9126,0
913200,273620,9113,0
913300,274091,8920,0
913400,273973,9007,0
913500,273637,9182,0
913600,274036,8965,0
913700,273361,9331,0
913800,273731,9082,0
913900,274056,9071,0
914000,274086,9162,0
914100,274136,9147,0
914200,274494,9144,0
914300,274802,9137,0
914400,274443,9023,0
914500,273670,9166,0
914600,273821,9304,0
914700,274294,9177,0
914800,274822,9126,0
914900,274166,9226,0
915000,274484,9201,0
915100,274274,9112,0
915200,274329,9029,0
915300,274004,9290,0
915400,274549,9138,0
915500,274681,9269,0
915600,275154,9191,0
915700,274492,9289,0
915800,274440,9333,0
915900,274933,9112,0
916000,274019,9017,0
916100,274893,9191,0
916200,274042,9038,0
916300,274210,9149,0
916400,274595,9236,0
916500,274568,9192,0
916600,274353,9210,0
916700,274990,9076,0
916800,274835,9121,0
916900,274651,9176,0
917000,275501,9241,0
917100,274446,8986,0
917200,275652,9123,0
917300,275347,9327,0
917400,274936,9162,0
917500,275069,9017,0
917600,274543,9054,0
917700,274954,9281,0
917800,275261,9306,0
917900,274650,9464,0
918000,275335,9365,0
918100,275093,9106,0
918200,274785,9128,0
918300,275641,9170,0
918400,275966,9330,0
918500,275256,9302,0
918600,275426,9088,0
918700,275442,9244,0
918800,276409,9320,0
918900,275490,9300,0
919000,275716,9004,0
919100,275299,9186,0
919200,276409,9241,0
919300,276584,9355,0
919400,276044,9197,0
919500,275770,9189,0
919600,275595,9153,0
919700,275908,9174,0
919800,275705,9166,0
919900,276428,9235,0
920000,276718,9282,0
920100,275684,9128,0
920200,275346,9172,0
920300,275896,9324,0
920400,276577,9185,0
920500,276176,9129,0
920600,276442,9255,0
920700,275637,9152,0
920800,275959,9155,0
920900,276094,9357,0
921000,276244,9242,0
921100,275750,9241,0
921200,275895,9227,0
921300,277003,9220,0
921400,276461,9305,0
921500,276507,9428,0
921600,276312,9249,0
921700,276096,9218,0
921800,275635,9134,0
921900,277655,9152,0
922000,276953,9159,0
922100,276707,9194,0
922200,277549,9351,0
922300,277227,9152,0
922400,276707,9301,0
922500,277040,9220,0
922600,276817,9110,0
922700,276233,9240,0
922800,276931,9041,0
922900,276938,9041,0
923000,278074,9441,0
923100,276683,9238,0
923200,277018,8950,0
923300,277054,9200,0
923400,277030,9024,0
923500,277565,9271,0
923600,277692,9229,0
923700,276277,9357,0
923800,277073,9320,0
923900,277410,9390,0
924000,277473,8999,0
924100,277546,9116,0
924200,277079,9270,0
924300,276288,9228,0
924400,277554,9248,0
924500,277383,9276,0
924600,277718,9419,0
924700,277308,9296,0
924800,277819,9329,0
924900,277670,9234,0
925000,278093,9280,0
925100,278120,9210,0
925200,277268,9202,0
925300,276770,9127,0
925400,277744,9275,0
925500,278109,9260,0
925600,277866,9301,0
925700,277946,9403,0
925800,277717,9402,0
925900,277705,9257,0
926000,277356,9119,0
926100,278248,9444,0
926200,278590,9228,0
926300,277618,9340,0
926400,278235,9332,0
926500,278253,9232,0
926600,277828,9201,0
926700,278345,9308,0
926800,278308,9499,0
926900,278751,9386,0
927000,277715,9291,0
927100,278635,9247,0
927200,277506,9115,0
927300,277892,9310,0
927400,278220,9286,0
927500,278380,9235,0
927600,278116,9330,0
927700,278381,9329,0
927800,278301,9231,0
927900,278239,9362,0
928000,279017,9026,0
928100,279353,9243,0
928200,278491,9350,0
928300,277424,9331,0
928400,279294,9198,0
928500,277375,9358,0
928600,278423,9355,0
928700,278944,9420,0
928800,278592,9398,0
928900,278580,9347,0
929000,279229,9228,0
929100,278550,9303,0
929200,278850,9092,0
929300,278694,9293,0
929400,279654,9382,0
929500,278861,9334,0
929600,278720,9266,0
929700,279027,9236,0
929800,278497,9215,0
929900,279286,9319,0
930000,278778,9276,0
930100,278609,9301,0
930200,279742,9286,0
930300,278844,9265,0
930400,279168,9350,0
930500,278749,9412,0
930600,279081,9211,0
930700,279247,9195,0
930800,278792,9203,0
930900,279400,9359,0
931000,279068,9339,0
931100,280134,9308,0
931200,279887,9313,0
931300,279765,9439,0
931400,279557,9278,0
931500,278943,9196,0
931600,279010,9472,0
931700,279574,9266,0
931800,279991,9237,0
931900,279233,9288,0
932000,279728,9210,0
932100,279056,9106,0
932200,279039,9569,0
932300,279717,9363,0
932400,279788,9267,0
932500,279274,9181,0
932600,280257,9232,0
932700,279285,9112,0
932800,279629,9319,0
932900,279849,9320,0
933000,279917,9294,0
933100,279893,9153,0
933200,280443,9273,0
933300,280146,9235,0
933400,279495,9430,0
933500,279990,9120,0
933600,280131,9300,0
933700,280842,9193,0
933800,280124,9242,0
933900,281103,9282,0
934000,280180,9277,0
934100,280535,9445,0
934200,279962,9245,0
934300,280238,9268,0
934400,279962,9168,0
934500,280555,9360,0
934600,280395,9405,0
934700,280296,9165,0
934800,279982,9420,0
934900,280179,9378,0
935000,280668,9252,0
935100,280053,9377,0
935200,280529,9324,0
935300,280558,9382,0
935400,281539,9432,0
935500,280336,9465,0
935600,281452,9445,0
935700,280591,9466,0
935800,281530,9288,0
935900,280677,9321,0
936000,280106,9241,0
936100,280913,9275,0
936200,281113,9303,0
936300,281381,9384,0
936400,280888,9353,0
936500,281361,9497,0
936600,281187,9462,0
936700,281235,9353,0
936800,280550,9422,0
936900,281759,9371,0
937000,281350,9305,0
937100,281426,9567,0
937200,280977,9339,0
937300,280913,9243,0
937400,281306,9385,0
937500,280701,9333,0
937600,280538,9271,0
937700,281213,9490,0
937800,281677,9381,0
937900,280637,9556,0
938000,281155,9389,0
938100,281543,9404,0
938200,282388,9516,0
938300,281519,9394,0
938400,281632,9473,0
938500,281734,9451,0
938600,282109,9376,0
938700,282097,9481,0
938800,281904,9318,0
938900,280686,9420,0
939000,281436,9398,0
939100,282137,9335,0
939200,281034,9406,0
939300,281355,9530,0
939400,281867,9481,0
939500,281311,9336,0
939600,281480,9246,0
939700,281673,9341,0
939800,282232,9318,0
939900,281974,9349,0
940000,282290,9375,0
940100,281956,9255,0
940200,282476,9479,0
940300,282212,9455,0
940400,282554,9552,0
940500,282867,9432,0
940600,281866,9487,0
940700,282367,9362,0
940800,282621,9284,0
940900,281887,9459,0
941000,281479,9423,0
941100,282802,9425,0
941200,282109,9471,0
941300,282702,9273,0
941400,282170,9478,0
941500,282671,9405,0
941600,282786,9555,0
941700,282002,9293,0
941800,282877,9299,0
941900,283267,9453,0
942000,282838,9349,0
942100,282865,9447,0
942200,281903,9487,0
942300,283355,9452,0
942400,282923,9629,0
942500,282561,9458,0
942600,283045,9432,0
942700,282642,9393,0
942800,282753,9538,0
942900,283588,9447,0
943000,283080,9348,0
943100,282629,9298,0
943200,282860,9282,0
943300,282696,9458,0
943400,283577,9570,0
943500,283559,9435,0
943600,282620,9517,0
943700,283331,9395,0
943800,283286,9301,0
943900,282649,9509,0
944000,282901,9246,0
944100,282958,9382,0
944200,283307,9293,0
944300,282901,9517,0
944400,283694,9489,0
944500,282535,9471,0
944600,283889,9503,0
944700,283439,9479,0
944800,283601,9384,0
944900,283881,9430,0
945000,283307,9449,0
945100,283682,9522,0
945200,283733,9543,0
945300,283288,9520,0
945400,283554,9410,0
945500,284361,9463,0
945600,283708,9497,0
945700,284308,9513,0
945800,283195,9375,0
945900,283314,9462,0
946000,284801,9561,0
946100,283894,9514,0
946200,283912,9554,0
946300,283997,9642,0
946400,283790,9623,0
946500,283870,9525,0
946600,283586,9418,0
946700,283589,9515,0
946800,283556,9518,0
946900,284204,9523,0
947000,284951,9397,0
947100,284453,9522,0
947200,283971,9496,0
947300,283946,9430,0
947400,284524,9326,0
947500,284460,9400,0
947600,284086,9561,0
947700,284180,9425,0
947800,284159,9466,0
947900,284715,9473,0
948000,284401,9438,0
948100,284890,9408,0
948200,284046,9539,0
948300,284126,9423,0
948400,284505,9461,0
948500,284892,9502,0
948600,284907,9285,0
948700,285251,9527,0
948800,284365,9441,0
948900,285003,9621,0
949000,284853,9324,0
949100,285037,9574,0
949200,284457,9491,0
949300,285548,9445,0
949400,284422,9487,0
949500,285407,9711,0
949600,284632,9441,0
949700,285170,9469,0
949800,284588,9575,0
949900,284774,9531,0
950000,285156,9433,0
950100,284933,9496,0
950200,284720,9670,0
950300,284905,9503,0
950400,285871,9566,0
950500,285118,9599,0
950600,285289,9700,0
950700,284701,9582,0
950800,285756,9618,0
950900,285289,9623,0
951000,285214,9545,0
951100,284914,9606,0
951200,285267,9608,0
951300,285382,9428,0
951400,284779,9477,0
951500,285380,9580,0
951600,285550,9578,0
951700,286002,9615,0
951800,285631,9450,0
951900,285617,9312,0
952000,285537,9565,0
952100,284202,9608,0
952200,285769,9642,0
952300,285054,9549,0
952400,285800,9519,0
952500,285367,9464,0
952600,286089,9682,0
952700,285616,9532,0
952800,284745,9608,0
952900,286796,9451,0
953000,286598,9590,0
953100,287025,9643,0
953200,286097,9625,0
953300,286347,9683,0
953400,286758,9675,0
953500,285874,9480,0
953600,286085,9472,0
953700,286353,9421,0
953800,287347,9559,0
953900,286044,9542,0
954000,286470,9485,0
954100,285983,9403,0
954200,286006,9693,0
954300,286783,9428,0
954400,285786,9462,0
954500,286210,9531,0
954600,286809,9450,0
954700,286356,9598,0
954800,287036,9701,0
954900,287034,9574,0
955000,286420,9574,0
955100,287265,9631,0
955200,286166,9687,0
955300,287010,9776,0
955400,286469,9686,0
955500,286448,9501,0
955600,286403,9388,0
955700,287146,9478,0
955800,286624,9536,0
955900,286832,9506,0
956000,286974,9596,0
956100,287119,9572,0
956200,286662,9756,0
956300,287269,9704,0
956400,286552,9515,0
956500,287939,9624,0
956600,287333,9494,0
956700,287122,9369,0
956800,287056,9487,0
956900,287152,9576,0
957000,287220,9534,0
957100,287475,9580,0
957200,286386,9764,0
957300,287182,9475,0
957400,287600,9615,0
957500,287904,9348,0
957600,287374,9544,0
957700,288136,9570,0
957800,287166,9931,0
957900,287687,9650,0
958000,287456,9700,0
958100,287087,9475,0
958200,287611,9616,0
958300,287355,9493,0
958400,287475,9511,0
958500,287236,9476,0
958600,287482,9446,0
958700,287883,9431,0
958800,287493,9653,0
958900,287612,9694,0
959000,288051,9728,0
959100,287846,9558,0
959200,287360,9570,0
959300,288253,9595,0
959400,287682,9603,0
959500,287710,9549,0
959600,288262,9735,0
959700,288174,9505,0
959800,287091,9731,0
959900,287368,9765,0
960000,288406,9715,0
960100,288602,9647,0
960200,287671,9616,0
960300,287856,9536,0
960400,288138,9547,0
960500,288428,9445,0
960600,288282,9628,0
960700,287997,9601,0
960800,288490,9505,0
960900,288601,9617,0
961000,288695,9628,0
961100,289048,9730,0
961200,288285,9766,0
961300,288739,9715,0
961400,289246,9651,0
961500,287728,9746,0
961600,287850,9641,0
961700,288551,9607,0
961800,289147,9580,0
961900,288522,9791,0
962000,288953,9250,0
962100,288897,9697,0
962200,289516,9694,0
962300,288505,9620,0
962400,289000,9641,0
962500,288728,9783,0
962600,289099,9560,0
962700,288769,9426,0
962800,288375,9632,0
962900,289026,9641,0
963000,289551,9677,0
963100,289167,9610,0
963200,288247,9469,0
963300,289245,9493,0
963400,289496,9487,0
963500,288824,9480,0
963600,289765,9579,0
963700,289209,9569,0
963800,289327,9575,0
963900,288871,9736,0
964000,289679,9523,0
964100,289306,9551,0
964200,289382,9766,0
964300,289098,9686,0
964400,289164,9625,0
964500,289130,9740,0
964600,289608,9584,0
964700,289347,9713,0
964800,288679,9723,0
964900,288871,9641,0
965000,290040,9412,0
965100,289581,9606,0
965200,289080,9613,0
965300,289990,9797,0
965400,290193,9566,0
965500,289486,9469,0
965600,289042,9747,0
965700,289632,9621,0
965800,289550,9767,0
965900,289705,9730,0
966000,289473,9403,0
966100,289475,9828,0
966200,289559,9711,0
966300,289325,9873,0
966400,289945,9663,0
966500,289787,9645,0
966600,290560,9705,0
966700,290794,9790,0
966800,289399,9711,0
966900,291014,9727,0
967000,289653,9535,0
967100,290323,9769,0
967200,290346,9602,0
967300,290672,9599,0
967400,290267,9662,0
967500,290620,9738,0
967600,289984,9655,0
967700,289994,9534,0
967800,290286,9723,0
967900,290788,9587,0
968000,290577,9759,0
968100,290232,9804,0
968200,290215,9803,0
968300,291172,9721,0
968400,290155,9564,0
968500,290612,9688,0
968600,290215,9607,0
968700,290796,9772,0
968800,290850,9573,0
968900,290956,9544,0
969000,290939,9637,0
969100,290768,9760,0
969200,290815,9721,0
969300,290786,9536,0
969400,290866,9729,0
969500,291238,9749,0
969600,291464,9740,0
969700,291068,9616,0
969800,290731,9537,0
969900,291186,9733,0
970000,292003,9832,0
970100,290092,9672,0
970200,290562,9760,0
970300,290454,9835,0
970400,291463,9834,0
970500,291106,9862,0
970600,290724,9909,0
970700,290433,9662,0
970800,291570,9687,0
970900,290676,9662,0
971000,291301,9747,0
971100,291129,9727,0
971200,291603,9913,0
971300,291245,9676,0
971400,291571,9699,0
971500,291284,9595,0
971600,291912,9664,0
971700,292040,9751,0
971800,291317,9640,0
971900,290806,9874,0
972000,291850,9646,0
972100,292014,9815,0
972200,291934,9799,0
972300,291784,9718,0
972400,292019,9898,0
972500,292174,9684,0
972600,291557,9809,0
972700,291728,9955,0
972800,292020,9867,0
972900,290779,9747,0
973000,292059,9841,0
973100,292203,9869,0
973200,292390,9928,0
973300,291305,9622,0
973400,291924,9821,0
973500,292069,9712,0
973600,291866,9719,0
973700,292246,9679,0
973800,292958,9716,0
973900,291935,9615,0
974000,293147,9821,0
974100,292401,9793,0
974200,292107,9781,0
974300,292410,9832,0
974400,292078,9763,0
974500,292747,9649,0
974600,292543,9702,0
974700,292294,9892,0
974800,292434,9782,0
974900,292147,9700,0
975000,293391,9756,0
