Value of N,Comparisons of O(n),Comparisons of O(M + log n),Comparisons of O(log n)
126300,75689,12663,0
126400,75694,12827,0
126500,76160,12653,0
126600,75840,12474,0
126700,76181,12722,0
126800,75891,12687,0
126900,76400,12706,0
127000,75963,12554,0
127100,76456,12896,0
127200,76558,12660,0
127300,76321,12563,0
127400,76635,12651,0
127500,76291,12812,0
127600,76716,12820,0
127700,76864,12895,0
127800,76728,12599,0
127900,76714,12855,0
128000,76976,12832,0
128100,76745,12726,0
128200,76879,12777,0
128300,76833,13013,0
128400,77163,12823,0
128500,77013,12824,0
128600,77038,12658,0
128700,77205,12746,0
128800,77549,12848,0
128900,77510,12942,0
129000,76998,12795,0
129100,77254,12840,0
129200,77650,13042,0
129300,77647,12986,0
129400,78029,13176,0
129500,77902,13038,0
129600,77734,12899,0
129700,77728,13113,0
129800,77932,12875,0
129900,78155,12895,0
130000,78059,13030,0
130100,77645,13040,0
130200,78131,12964,0
130300,78617,13189,0
130400,78212,12983,0
130500,78424,13040,0
130600,78802,13266,0
130700,78154,13092,0
130800,78373,13068,0
130900,78429,13005,0
131000,78884,13145,0
131100,78784,13235,0
131200,78581,13056,0
131300,78334,13042,0
131400,78682,13099,0
131500,78831,13159,0
131600,78905,13245,0
131700,79055,12981,0
131800,79053,13142,0
131900,79088,13317,0
132000,78927,12881,0
132100,79250,13272,0
132200,79329,13004,0
132300,79196,13033,0
132400,79344,13069,0
132500,79274,13392,0
132600,79579,13370,0
132700,79762,13428,0
132800,79460,13128,0
132900,79792,13329,0
133000,79677,13311,0
133100,80028,13342,0
133200,79887,13266,0
133300,80152,13348,0
133400,80135,13340,0
133500,79574,13398,0
133600,80304,13234,0
133700,80586,13438,0
133800,80358,13480,0
133900,80245,13403,0
134000,80460,13375,0
134100,80310,13275,0
134200,79911,13426,0
134300,80402,13283,0
134400,81050,13499,0
134500,81005,13432,0
134600,80927,13467,0
134700,80672,13283,0
134800,81169,13616,0
134900,81105,13606,0
135000,80901,13743,0
135100,80853,13409,0
135200,81085,13572,0
135300,81154,13647,0
135400,81414,13550,0
135500,81287,13578,0
135600,81470,13621,0
135700,81399,13682,0
135800,81295,13517,0
135900,81773,13587,0
136000,81572,13536,0
136100,81933,13624,0
136200,81489,13502,0
136300,81626,13729,0
136400,81858,13683,0
136500,81615,13560,0
136600,82230,13712,0
136700,81908,13636,0
136800,82134,13678,0
136900,82235,13755,0
137000,82139,13524,0
137100,82188,13703,0
137200,82157,13679,0
137300,82208,13709,0
137400,82501,13618,0
137500,82357,14000,0
137600,82622,13857,0
137700,82666,13936,0
137800,82538,13934,0
137900,83118,13720,0
138000,83304,13767,0
138100,83034,13761,0
138200,83031,13941,0
138300,82942,13683,0
138400,82850,13915,0
138500,83043,13720,0
138600,82888,13668,0
138700,83423,13904,0
138800,83127,14036,0
138900,83374,14036,0
139000,83380,13699,0
139100,83437,13928,0
139200,83533,13923,0
139300,83754,13909,0
139400,83441,13776,0
139500,83752,13849,0
139600,83841,13876,0
139700,83587,13828,0
139800,84101,14150,0
139900,83821,13872,0
140000,84216,14122,0
140100,83972,13933,0
140200,84485,13928,0
140300,84462,13995,0
140400,84123,13864,0
140500,83927,13933,0
140600,84565,14113,0
140700,84559,14151,0
140800,84473,14026,0
140900,84305,13961,0
141000,84648,14123,0
141100,84738,14345,0
141200,84294,13925,0
141300,84692,14058,0
141400,84961,14195,0
141500,84932,14228,0
141600,84794,14304,0
141700,85102,14041,0
141800,84985,14255,0
141900,85499,14041,0
142000,85183,14091,0
142100,85353,14418,0
142200,85163,14280,0
142300,84967,14066,0
142400,85563,14343,0
142500,85816,14324,0
142600,85719,14296,0
142700,85370,14203,0
142800,85857,14358,0
142900,85804,14183,0
143000,85914,14286,0
143100,85889,14247,0
143200,85777,14179,0
143300,85794,14267,0
143400,86068,14269,0
143500,85932,14229,0
143600,85920,14391,0
143700,86351,14437,0
143800,86446,14416,0
143900,86414,14486,0
144000,86546,14446,0
144100,86290,14189,0
144200,86624,14439,0
144300,86647,14335,0
144400,86723,14373,0
144500,86237,14193,0
144600,86822,14460,0
144700,87093,14355,0
144800,86674,14431,0
144900,87386,14488,0
145000,87014,14425,0
145100,86895,14617,0
145200,87428,14450,0
145300,87346,14560,0
145400,87391,14403,0
145500,87821,14523,0
145600,87419,14628,0
145700,87673,14449,0
145800,87307,14508,0
145900,87603,14464,0
146000,88000,14837,0
146100,87782,14722,0
146200,87545,14617,0
146300,87597,14610,0
146400,87824,14672,0
146500,88119,14754,0
146600,88113,14653,0
146700,88009,14947,0
146800,87871,14567,0
146900,88100,14664,0
147000,88120,14557,0
147100,88295,14533,0
147200,88290,14654,0
147300,88367,14589,0
147400,88449,14752,0
147500,88518,14660,0
147600,88641,14813,0
147700,88338,14768,0
147800,88758,14859,0
147900,88894,14740,0
148000,88733,14971,0
148100,89008,14682,0
148200,88832,14552,0
148300,88882,14849,0
148400,89178,14857,0
148500,89203,14892,0
148600,89070,15019,0
148700,89261,14943,0
148800,89346,14960,0
148900,89692,14681,0
149000,89571,14943,0
149100,89226,14846,0
149200,89424,14779,0
149300,89585,14874,0
149400,89884,14988,0
149500,89903,15024,0
149600,89788,14865,0
149700,89548,14910,0
149800,89593,14827,0
149900,89926,15150,0
150000,89873,14940,0
150100,90126,15145,0
150200,89876,15099,0
150300,90202,15262,0
150400,90097,15131,0
150500,90100,14914,0
150600,90471,15102,0
150700,90595,15339,0
150800,90509,15071,0
150900,90766,15185,0
151000,90831,15300,0
151100,90820,15225,0
151200,90977,14970,0
151300,90568,15085,0
151400,90926,15163,0
151500,90249,15110,0
151600,90983,15217,0
151700,91107,15078,0
151800,91169,15223,0
151900,91159,15097,0
152000,90772,15018,0
152100,91410,15131,0
152200,91200,15275,0
152300,91434,15229,0
152400,91496,15203,0
152500,91407,15268,0
152600,91223,15276,0
152700,91628,15165,0
152800,91847,15436,0
152900,91495,15350,0
153000,91846,15355,0
153100,91881,15309,0
153200,91918,15276,0
153300,92154,15467,0
153400,92215,15504,0
153500,92071,15181,0
153600,91967,15290,0
153700,92234,15369,0
153800,92062,15254,0
153900,92263,15434,0
154000,92546,15579,0
154100,92501,15315,0
154200,92656,15533,0
154300,92393,15276,0
154400,92801,15367,0
154500,92478,15470,0
154600,92642,15428,0
154700,92674,15363,0
154800,92622,15398,0
154900,93268,15614,0
155000,92905,15570,0
155100,93577,15651,0
155200,92736,15454,0
155300,92942,15389,0
155400,93111,15589,0
155500,93487,15710,0
155600,93285,15522,0
155700,93721,15494,0
155800,93510,15756,0
155900,93383,15534,0
156000,93676,15880,0
156100,93932,15584,0
156200,93629,15518,0
156300,93913,15602,0
156400,94093,15549,0
156500,93806,15615,0
156600,93700,15439,0
156700,93911,15727,0
156800,94318,15701,0
156900,94381,15760,0
157000,94173,15643,0
157100,94041,15567,0
157200,94094,15742,0
157300,94252,15529,0
157400,93919,15524,0
157500,94307,15837,0
157600,94420,15660,0
157700,94708,15982,0
157800,94784,15804,0
157900,95103,15875,0
158000,94631,15606,0
158100,94686,15757,0
158200,94783,15825,0
158300,94913,15897,0
158400,95255,16010,0
158500,95135,15953,0
158600,94695,15836,0
158700,95156,16087,0
158800,95326,16094,0
158900,95292,15626,0
159000,95340,15929,0
159100,95255,15940,0
159200,95473,15954,0
159300,95666,15897,0
159400,95634,15873,0
159500,95478,16051,0
159600,95955,16090,0
159700,95389,15970,0
159800,95923,16091,0
159900,96196,16040,0
160000,96014,15981,0
160100,95757,15860,0
160200,96049,16135,0
160300,95989,16069,0
160400,96171,15964,0
160500,96240,16089,0
160600,96483,16144,0
160700,96456,16098,0
160800,96746,16124,0
160900,96682,16230,0
161000,96727,15946,0
161100,96588,16072,0
161200,96525,16011,0
161300,96836,16210,0
161400,96957,16374,0
161500,96791,16130,0
161600,96984,16103,0
161700,97233,16269,0
161800,97232,16093,0
161900,97071,16267,0
162000,97389,16316,0
162100,97321,16335,0
162200,97125,16190,0
162300,97034,16112,0
162400,97625,16336,0
162500,97505,16107,0
162600,97499,16186,0
162700,97588,16282,0
162800,97595,16490,0
162900,97557,16183,0
163000,98292,16352,0
163100,98049,16475,0
163200,97664,16271,0
163300,98089,16476,0
163400,97965,16216,0
163500,98216,16368,0
163600,97824,16315,0
163700,98622,16504,0
163800,98237,16371,0
163900,98283,16233,0
164000,98507,16434,0
164100,98404,16240,0
164200,98596,16402,0
164300,98628,16559,0
164400,98310,16377,0
164500,98604,16327,0
164600,98569,16331,0
164700,98693,16568,0
164800,98949,16651,0
164900,98795,16555,0
165000,98998,16405,0
165100,99391,16671,0
165200,99027,16289,0
165300,99124,16396,0
165400,99228,16425,0
165500,99220,16456,0
165600,99245,16448,0
165700,99386,16506,0
165800,99733,16587,0
165900,99403,16432,0
166000,100110,16792,0
166100,99684,16565,0
166200,100032,16686,0
166300,99476,16666,0
166400,100161,16557,0
166500,100086,16579,0
166600,100066,16833,0
166700,99994,16551,0
166800,99966,16690,0
166900,100205,16662,0
167000,99983,16652,0
167100,100304,16866,0
167200,100217,16785,0
167300,99987,16470,0
167400,100423,16722,0
167500,100293,16858,0
167600,100498,16668,0
167700,100478,16857,0
167800,100347,16717,0
167900,100569,16677,0
168000,100717,16615,0
168100,100892,17024,0
168200,100810,16983,0
168300,100817,16903,0
168400,101140,16880,0
168500,100828,16892,0
168600,101105,16660,0
168700,101341,16776,0
168800,101207,16628,0
168900,101319,16764,0
169000,101356,17037,0
169100,101557,17010,0
169200,101347,16829,0
169300,101743,16918,0
169400,101667,17100,0
169500,101720,16796,0
169600,101579,16832,0
169700,101480,16824,0
169800,101555,17087,0
169900,101869,16775,0
170000,101946,16781,0
170100,101952,16907,0
170200,102099,17001,0
170300,101819,16891,0
170400,102179,16861,0
170500,101910,17044,0
170600,102398,17097,0
170700,102402,17142,0
170800,102437,17200,0
170900,102675,17266,0
171000,102895,16930,0
171100,102547,17067,0
171200,102805,17223,0
171300,102954,17142,0
171400,102835,17128,0
171500,103164,17276,0
171600,102765,17201,0
171700,103053,17042,0
171800,103151,17208,0
171900,102957,17298,0
172000,103218,17146,0
172100,103315,17307,0
172200,103386,17329,0
172300,103109,17318,0
172400,103392,17234,0
172500,103302,17204,0
172600,103368,17167,0
172700,103592,17220,0
172800,103450,17391,0
172900,103922,17126,0
173000,104156,17288,0
173100,104261,17206,0
173200,103818,17489,0
173300,104132,17408,0
173400,103964,17348,0
173500,103956,17242,0
173600,104130,17352,0
173700,104351,17276,0
173800,103896,17445,0
173900,104140,17347,0
174000,104610,17582,0
174100,104603,17464,0
174200,104441,17541,0
174300,104718,17385,0
174400,104638,17370,0
174500,104613,17349,0
174600,104968,17588,0
174700,104800,17391,0
174800,105060,17537,0
174900,104744,17485,0
175000,105372,17412,0
175100,104794,17257,0
175200,105131,17568,0
175300,104951,17478,0
175400,105411,17703,0
175500,105337,17751,0
175600,105395,17552,0
175700,105843,17773,0
175800,105363,17712,0
175900,105552,17641,0
176000,105821,17554,0
176100,105748,17700,0
176200,105985,17712,0
176300,105575,17449,0
176400,105641,17745,0
176500,105983,17811,0
176600,105905,17482,0
176700,105934,17553,0
176800,105935,17468,0
176900,105876,17760,0
177000,105983,17608,0
177100,106002,17639,0
177200,106231,17844,0
177300,105853,17595,0
177400,106275,17792,0
177500,106559,17753,0
177600,106326,17703,0
177700,106745,17692,0
177800,106510,17632,0
177900,107131,17798,0
178000,106713,17768,0
178100,106902,17795,0
178200,106748,17971,0
178300,107039,17761,0
178400,107257,18018,0
178500,107285,17878,0
178600,107211,17859,0
178700,106759,17692,0
178800,107328,17911,0
178900,106996,17867,0
179000,107150,17893,0
179100,107611,17869,0
179200,107945,18028,0
179300,107691,17930,0
179400,107652,17877,0
179500,107702,17848,0
179600,107739,17874,0
179700,107634,17805,0
179800,107899,18004,0
179900,107784,17855,0
180000,108120,17925,0
180100,107822,18139,0
180200,107858,17999,0
180300,108470,18004,0
180400,108376,18041,0
180500,108069,17878,0
180600,108342,18088,0
180700,108479,18169,0
180800,108664,18013,0
180900,108569,17964,0
181000,108271,18034,0
181100,108537,18105,0
181200,108691,18178,0
181300,108849,17993,0
181400,108643,18193,0
181500,109017,18196,0
181600,108763,18065,0
181700,109257,17981,0
181800,109215,18389,0
181900,109048,18203,0
182000,109424,18000,0
182100,109037,18188,0
182200,109374,18356,0
182300,109269,18331,0
182400,109357,18321,0
182500,109687,18311,0
182600,109525,18209,0
182700,109749,18417,0
182800,109572,18207,0
182900,109587,18350,0
183000,109663,18418,0
183100,109925,18465,0
183200,109733,18196,0
183300,110074,18489,0
183400,110087,18345,0
183500,110083,18453,0
183600,110251,18365,0
183700,110160,18574,0
183800,110535,18325,0
183900,110747,18550,0
184000,110376,18248,0
184100,110496,18374,0
184200,109932,18139,0
184300,110131,18338,0
184400,110760,18806,0
184500,110299,18570,0
184600,110904,18653,0
184700,111184,18509,0
184800,111179,18585,0
184900,111050,18648,0
185000,111379,18591,0
185100,110972,18657,0
185200,110821,18742,0
185300,111046,18358,0
185400,110877,18451,0
185500,111084,18480,0
185600,111352,18605,0
185700,111331,18523,0
185800,111687,18687,0
185900,111783,18795,0
186000,111617,18464,0
186100,111996,18447,0
186200,111938,18854,0
186300,111939,18615,0
186400,112188,18783,0
186500,111786,18796,0
186600,112101,18678,0
186700,111930,18590,0
186800,112378,18707,0
186900,111838,18511,0
187000,111938,18673,0
187100,111865,18903,0
187200,112581,18686,0
187300,112501,18649,0
187400,112425,18803,0
187500,112560,18652,0
187600,112810,18699,0
187700,112700,18975,0
187800,113045,18758,0
187900,112604,18547,0
188000,112918,18525,0
188100,113166,18932,0
188200,112852,18835,0
188300,112776,18658,0
188400,113687,18896,0
188500,113619,18909,0
188600,113441,18858,0
188700,113543,18901,0
188800,113109,18843,0
188900,112949,18757,0
189000,113186,19022,0
189100,113475,18764,0
189200,113406,18942,0
189300,113716,19022,0
189400,113418,18949,0
189500,114056,18903,0
189600,113113,18725,0
189700,114070,19112,0
189800,114084,18912,0
189900,113798,18985,0
190000,113716,19015,0
190100,114117,19264,0
190200,113780,19046,0
190300,113991,18913,0
190400,114539,19207,0
190500,114289,18892,0
190600,114245,18862,0
190700,114000,19149,0
190800,114265,19023,0
190900,114250,19011,0
191000,114680,19010,0
191100,114588,19099,0
191200,115218,19308,0
191300,114725,19002,0
191400,114862,19127,0
191500,114784,19100,0
191600,115052,19188,0
191700,115044,19143,0
191800,115329,19225,0
191900,115313,19020,0
192000,115480,19237,0
192100,115542,19161,0
192200,115106,19284,0
192300,115755,19408,0
192400,115425,19159,0
192500,115553,19333,0
192600,115429,19214,0
192700,115867,19253,0
192800,115463,19091,0
192900,115791,19335,0
193000,115707,19340,0
193100,116341,19476,0
193200,115828,19313,0
193300,115781,19325,0
193400,115801,19240,0
193500,115954,19427,0
193600,115924,19169,0
193700,115997,19459,0
193800,115940,19317,0
193900,116550,19674,0
194000,116644,19368,0
194100,116704,19312,0
194200,116633,19432,0
194300,116592,19359,0
194400,116696,19503,0
194500,116520,19434,0
194600,116629,19440,0
194700,116783,19316,0
194800,116599,19288,0
194900,117281,19523,0
195000,117179,19608,0
195100,116681,19519,0
195200,116946,19487,0
195300,117012,19482,0
195400,117023,19217,0
195500,117019,19372,0
195600,117107,19474,0
195700,117633,19880,0
195800,117506,19538,0
195900,117457,19706,0
196000,117959,19698,0
196100,117509,19386,0
196200,117672,19535,0
196300,117695,19643,0
196400,117680,19606,0
196500,118319,19811,0
196600,117973,19760,0
196700,117787,19589,0
196800,118642,19832,0
196900,118318,19610,0
197000,118477,19979,0
197100,118034,19699,0
197200,118621,19629,0
197300,118647,19684,0
197400,118241,19555,0
197500,118575,19628,0
197600,118262,19815,0
197700,118545,19726,0
197800,118860,19803,0
197900,118648,19827,0
198000,118387,19721,0
198100,119036,19885,0
198200,118813,19713,0
198300,118590,19677,0
198400,119202,19950,0
198500,119160,19883,0
198600,119069,19830,0
198700,119608,19853,0
198800,119428,19854,0
198900,119107,19939,0
199000,119272,19873,0
199100,119345,19824,0
199200,119862,19779,0
199300,119452,19944,0
199400,119747,19971,0
199500,119701,19902,0
199600,120017,20008,0
199700,119511,20120,0
199800,119937,20123,0
199900,119868,19956,0
200000,120259,19802,0
200100,119970,20073,0
200200,120055,20012,0
200300,119880,19930,0
200400,119958,20031,0
200500,120203,20126,0
200600,120245,20128,0
200700,120473,20266,0
200800,120462,19863,0
200900,120768,20062,0
201000,120561,20060,0
201100,120480,20200,0
201200,120885,20147,0
201300,120551,19963,0
201400,120686,19952,0
201500,120732,19891,0
201600,120810,20194,0
201700,121133,20102,0
201800,121163,20166,0
201900,121031,20274,0
202000,121571,20386,0
202100,120795,20124,0
202200,121021,20371,0
202300,121305,20361,0
202400,121599,20214,0
202500,121243,20280,0
202600,121565,20265,0
202700,121479,20228,0
202800,121773,20376,0
202900,122132,20419,0
203000,121862,20287,0
203100,121739,20154,0
203200,121704,20469,0
203300,122140,20423,0
203400,122021,20240,0
203500,122516,20202,0
203600,121939,20287,0
203700,122128,20142,0
203800,122149,20397,0
203900,122043,20314,0
204000,122231,20423,0
204100,122107,20494,0
204200,122766,20500,0
204300,122771,20477,0
204400,122952,20616,0
204500,122642,20358,0
204600,122828,20592,0
204700,122514,20485,0
204800,123156,20564,0
204900,122898,20510,0
205000,123087,20556,0
205100,123173,20553,0
205200,123032,20413,0
205300,123151,20773,0
205400,123572,20597,0
205500,123187,20628,0
205600,123281,20626,0
205700,123783,20719,0
205800,123181,20787,0
205900,123255,20668,0
206000,123794,20666,0
206100,123496,20600,0
206200,123787,20753,0
206300,123768,20724,0
206400,123928,20642,0
206500,124143,20895,0
206600,123911,20522,0
206700,123983,20531,0
206800,123557,20809,0
206900,123710,20511,0
207000,123888,20599,0
207100,124491,20873,0
207200,124205,20601,0
207300,124870,20897,0
207400,124586,20668,0
207500,124914,20849,0
207600,124477,20695,0
207700,124765,20951,0
207800,124561,20673,0
207900,124749,20808,0
208000,125166,20892,0
208100,124551,20699,0
208200,124793,20791,0
208300,124688,20849,0
208400,125165,21031,0
208500,124943,20631,0
208600,125168,20916,0
208700,125412,20950,0
208800,125101,21057,0
208900,125715,20922,0
209000,125183,20855,0
209100,125108,21024,0
209200,125514,20806,0
209300,125459,20874,0
209400,125992,21041,0
209500,125468,20873,0
209600,126057,20824,0
209700,125152,20596,0
209800,125915,21008,0
209900,125661,21008,0
210000,126266,20945,0
210100,125935,20899,0
210200,126460,21068,0
210300,126419,21010,0
210400,126188,20885,0
210500,126366,21087,0
210600,126393,20968,0
210700,126421,21129,0
210800,126693,21135,0
210900,126449,21025,0
211000,126627,21131,0
211100,126938,21234,0
211200,126310,21023,0
211300,126650,21220,0
211400,126797,21173,0
211500,126626,21079,0
211600,126914,21240,0
211700,126837,21131,0
211800,127044,21005,0
211900,127083,21390,0
212000,127558,21346,0
212100,126912,21065,0
212200,126840,20946,0
212300,127509,21315,0
212400,127435,21025,0
212500,127345,21309,0
212600,127424,21219,0
212700,127385,21416,0
212800,127451,21104,0
212900,128168,21300,0
213000,127601,21328,0
213100,128026,21435,0
213200,128015,21377,0
213300,127463,21037,0
213400,128108,21341,0
213500,128308,21391,0
213600,128254,21331,0
213700,128112,21351,0
213800,127879,21289,0
213900,128369,21374,0
214000,128057,21498,0
214100,128432,21333,0
214200,129063,21422,0
214300,128488,21385,0
214400,128545,21755,0
214500,129230,21497,0
214600,128715,21531,0
214700,128954,21469,0
214800,128818,21595,0
214900,129076,21311,0
215000,129014,21203,0
215100,129330,21484,0
215200,128826,21461,0
215300,129384,21374,0
215400,129554,21761,0
215500,129770,21734,0
215600,129204,21502,0
215700,128990,21497,0
215800,128991,21373,0
215900,129160,21643,0
216000,129441,21495,0
216100,129750,21567,0
216200,130078,21802,0
216300,129575,21642,0
216400,130170,21840,0
216500,130062,21649,0
216600,129629,21483,0
216700,129894,21290,0
216800,130235,21598,0
216900,130027,21724,0
217000,130183,21541,0
217100,130468,21796,0
217200,130684,21742,0
217300,130412,21785,0
217400,130138,21731,0
217500,130477,21837,0
217600,130380,21670,0
217700,130476,21692,0
217800,131018,22061,0
217900,130960,21810,0
218000,130527,21698,0
218100,131079,21719,0
218200,130922,21528,0
218300,131296,22068,0
218400,131442,21952,0
218500,131239,21627,0
218600,131248,22013,0
218700,131199,21815,0
218800,131304,21854,0
218900,131895,21912,0
219000,131605,21914,0
219100,131661,21740,0
219200,131599,21880,0
219300,131750,21945,0
219400,131601,21868,0
219500,131973,21978,0
219600,131797,21850,0
219700,131808,22069,0
219800,131592,22014,0
219900,131801,21919,0
220000,131690,22205,0
220100,132287,22001,0
220200,131880,21891,0
220300,132680,21947,0
220400,132178,22012,0
220500,132358,21837,0
220600,132591,22164,0
220700,132412,21964,0
220800,132343,22029,0
220900,132513,22118,0
221000,132927,22344,0
221100,132466,22134,0
221200,132309,21972,0
221300,132997,21920,0
221400,132615,22057,0
221500,133128,22401,0
221600,133038,22040,0
221700,133162,22341,0
221800,132928,22300,0
221900,132620,22184,0
222000,133354,22214,0
222100,133600,22168,0
222200,133740,22019,0
222300,133689,22152,0
222400,133671,22302,0
222500,133433,22133,0
222600,133433,22281,0
222700,134037,22496,0
